OPERATOR_CD,AIRCRAFT_CD,FLEET_CD,CHAPTER_CD,PART_GROUP_CD,PART_NUMBER,SERIAL_NUMBER,INSTALL_DT,REMOVAL_DT,REMOVED_BOOL,AIRCRAFT_AGE,REPETITIVE_FAULT_QT,MEL_QTY,DELAY_QTY,TIME_SINCE_INSTALL_CYCLES,TIME_SINCE_NEW_CYCLES
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SVN3TWM,6/26/2017 04:25:00 AM,8/27/2017,1,17,0,41,4,168,2797
JUE,763,737,25,OKW3UUYP,YCTL4X6CZW,SQHZPP8,2/21/2018 03:00:00 AM,8/9/2018,1,18,0,82,2,350,2685
JUE,763,737,25,WAM5V655,A14JWPYONQ,SXHJ09G,11/21/2015 10:11:24 AM,3/26/2016,1,16,0,64,3,216,2242
JUE,763,737,25,93MS3F60,8B1MX2YHDO,SVM5K1J,12/14/2014 02:43:10 PM,2/23/2016,1,15,5,200,10,877,1637
JUE,763,737,25,ZX6XTJFL,245ZPQ5UNG,SW6RVK4,7/7/2015 10:40:30 AM,10/14/2015,1,15,5,43,1,225,6592
JUE,763,737,25,VPOU8AA0,0YQQ0WXU5M,SF4H4R1,10/17/2015 02:46:00 PM,10/14/2015,1,16,0,,,0,0
JUE,763,737,25,LJTH5P25,VBN6R8TFNO,S40UNM6,12/30/2014 10:45:40 AM,4/22/2017,1,15,5,597,15,1699,1730
JUE,763,737,25,YA98JXFG,LC1NTJOKFJ,SBJRYDW,12/20/2018 08:54:00 AM,3/12/2019,1,19,0,37,5,217,217
JUE,763,737,26,Z0419Y6Y,QQV6XFVYD8,SVFMZGP,11/10/2017 10:00:00 AM,11/10/2017,1,18,0,,,0,0
JUE,763,737,26,Z0419Y6Y,QQV6XFVYD8,SJVFAEA,11/10/2017 10:00:00 AM,11/10/2017,1,18,0,,,0,0
JUE,763,737,26,Z0419Y6Y,QQV6XFVYD8,SRHCM5S,11/10/2017 10:00:00 AM,11/10/2017,1,18,0,,,0,0
JUE,763,737,26,Z0419Y6Y,QQV6XFVYD8,SLSPZD7,10/25/2015 02:54:50 PM,10/24/2016,1,16,0,189,5,714,714
JUE,763,737,26,F8QV92SW,MIKLAWHLTJ,SA40WBP,5/17/2015 03:26:51 PM,5/15/2015,1,15,0,,,0,0
JUE,763,737,26,2YG6A0M4,7KLH4XTZ6E,S82M3QH,9/22/2013 08:56:03 AM,9/22/2015,1,14,0,169,11,1535,1535
JUE,763,737,26,2YG6A0M4,7KLH4XTZ6E,SQSF96S,5/19/2013 09:44:27 AM,3/5/2018,1,13,2,814,27,3751,3751
JUE,763,737,26,DB4KYHL0,GXU8LEFJM0,SIKK333,8/6/2013 01:39:09 PM,9/14/2014,1,14,0,15,,1031,2293
JUE,763,737,26,ZWZ0LMSD,6R9J9XDM76,SLL0MZG,4/1/2013 02:01:18 AM,4/22/2017,1,13,0,656,19,2947,4936
JUE,763,737,26,VERDFIUT,7FAJLS2NSS,SXLU4BI,12/18/2013 10:09:16 AM,5/1/2015,1,14,0,119,7,1026,8146
JUE,763,737,26,VERDFIUT,7FAJLS2NSS,S4NSSX0,10/20/2013 09:01:48 AM,9/28/2015,1,14,0,172,11,1482,9967
JUE,763,737,26,VERDFIUT,7FAJLS2NSS,SDS2NTI,10/3/2015 03:23:46 PM,9/28/2015,1,16,0,,,-12,267
JUE,763,737,26,VERDFIUT,7FAJLS2NSS,STUPX9L,1/6/2015 09:30:53 AM,9/28/2015,1,15,0,111,6,602,12277
VST,835,737,05,SV11LCSD,7QAYW29AH7,SAFNFBC,9/15/2016 07:01:36 PM,9/18/2016,1,19,0,2,,0,0
VST,835,737,05,ETLV8X31,5RJD1SFP9J,SKYGJ2H,9/1/2018 05:02:00 PM,9/1/2018,1,21,0,,,0,0
VST,835,737,21,WBUTCY9A,8QJEWH5XMT,SL3SJOH,9/18/2016 02:11:11 PM,9/20/2016,1,19,0,,,0,0
VST,835,737,21,WBUTCY9A,8QJEWH5XMT,S2OAHX9,7/16/2017 03:16:00 PM,7/16/2017,1,20,0,,,0,0
VST,835,737,21,WBUTCY9A,8QJEWH5XMT,STOQM5B,9/18/2016 03:01:27 PM,10/28/2017,1,19,4,183,40,1178,10636
VST,835,737,22,UP1BR74P,42X6ETXLOY,SVS5LZL,7/6/2017 07:48:00 AM,7/6/2017,1,20,0,,,0,0
VST,835,737,22,ZPYPBIS7,Y4OG6SEB7W,SJ77HQU,9/9/2017 06:10:00 PM,10/10/2017,1,20,1,12,,107,107
VST,835,737,23,4TNKX8PC,1VTO2FT7WC,SANVTWB,10/15/2017 07:00:00 AM,1/10/2018,1,20,2,35,1,289,289
VST,835,737,23,1GL4OC1D,91UTSFM3PY,S3FUHMD,9/18/2016 10:57:15 AM,9/19/2016,1,19,0,,,0,0
VST,835,737,23,40CAQRFV,AP9D72PK1Q,SYJ3776,10/17/2018 01:11:00 PM,4/16/2019,1,21,0,65,2,594,1112
VST,835,737,23,6FIFFBCX,U50Z7PVJ7C,SGX1GNA,10/22/2017 04:10:00 PM,10/22/2017,1,20,0,,,0,0
VST,835,737,23,Z6TU71MP,SDG817BMY0,SMA95YE,3/13/2018 10:57:00 AM,6/20/2018,1,20,0,50,1,329,2197
VST,835,737,23,OYYL8833,VVX6GQ7VAO,SCNV033,10/17/2016 11:53:14 AM,10/17/2016,1,19,0,,,0,0
VST,835,737,23,OYYL8833,VVX6GQ7VAO,SIKBBIX,11/14/2016 10:46:36 AM,11/2/2018,1,19,2,281,43,1974,1974
VST,835,737,23,EYKD747A,XDHF6CIAYO,SCCZM4V,8/6/2016 11:40:47 AM,9/19/2016,1,19,0,2,,0,0
VST,835,737,23,EYKD747A,XDHF6CIAYO,S4MTAK1,8/6/2016 11:42:22 AM,9/19/2016,1,19,0,2,,0,0
VST,835,737,24,NAGIZMIQ,7VLS4ADT2D,SCKP7RG,7/2/2018 01:08:00 PM,7/2/2018,1,21,0,,,0,0
VST,835,737,25,9OEYFG52,08FUHAGPYV,SGU1CP1,4/29/2017 04:55:00 PM,4/29/2017,1,19,0,,,0,0
VST,835,737,25,OYYL8833,VVX6GQ7VAO,SAZ5Y6M,11/14/2016 10:44:03 AM,10/16/2018,1,19,65,276,43,1928,1928
VST,835,737,25,AKZKCAYJ,KEHG6CRGYR,SYG0158,9/19/2016 09:04:34 AM,9/20/2016,1,19,0,,,0,0
VST,835,737,25,40CAQRFV,AP9D72PK1Q,SAL3XQ6,2/7/2017 08:42:31 AM,2/4/2017,1,19,0,,,0,0
VST,835,737,25,40CAQRFV,AP9D72PK1Q,SCMMVNC,2/7/2017 08:42:32 AM,12/4/2017,1,19,2,129,24,858,1010
VST,835,737,25,9OEYFG52,08FUHAGPYV,S9SER79,10/12/2016 09:58:47 AM,10/12/2016,1,19,0,,,0,0
VST,835,737,25,9OEYFG52,08FUHAGPYV,SGU1CP1,7/24/2017 03:20:00 PM,9/22/2017,1,20,0,23,5,103,119
VST,835,737,25,9OEYFG52,08FUHAGPYV,S9SER79,1/31/2018 05:37:00 PM,2/6/2018,1,20,0,3,,20,919
VST,835,737,25,9OEYFG52,08FUHAGPYV,SX3A0EF,12/11/2018 07:01:00 AM,3/14/2019,1,21,6,40,2,346,2716
VST,835,737,25,9OEYFG52,08FUHAGPYV,SOC9TYS,4/30/2019 04:00:00 PM,4/30/2019,1,21,0,,,0,0
VST,835,737,25,40CAQRFV,AP9D72PK1Q,S9Q1A4T,6/4/2018 12:48:00 PM,6/6/2018,1,21,0,1,,63,63
VST,835,737,25,9OEYFG52,08FUHAGPYV,S1SHE4E,4/3/2017 07:37:44 AM,7/24/2017,1,19,0,53,12,318,318
VST,835,737,25,S04UURKG,WKXIWYAU17,SJDJPL5,10/2/2018 10:50:00 AM,10/2/2018,1,21,0,,,0,0
VST,835,737,25,4LW5AHIW,WOAABL7Y8G,S9Q4W5V,9/16/2018 02:17:00 PM,9/16/2018,1,21,0,,,0,0
VST,835,737,25,S04UURKG,ZANSU11AEN,SKZSFVQ,9/4/2017 05:16:00 PM,9/4/2017,1,20,0,,,0,0
VST,835,737,25,S04UURKG,ZANSU11AEN,S7RRF6Q,9/5/2017 04:20:00 PM,9/5/2017,1,20,0,,,0,0
VST,835,737,25,F8F1U0IH,8Q4FWTD45Y,SV8VDPQ,9/18/2016 12:47:38 PM,10/16/2018,1,19,67,303,49,2062,2062
VST,835,737,25,F8F1U0IH,8Q4FWTD45Y,S33J65Q,9/18/2016 12:47:39 PM,3/23/2019,1,19,79,362,51,2608,2608
VST,835,737,25,OKW3UUYP,YCTL4X6CZW,SPDQ6BP,9/27/2016 12:25:59 PM,12/4/2016,1,19,2,35,8,190,1432
VST,835,737,25,OKW3UUYP,YCTL4X6CZW,SG6AVSB,2/10/2017 07:11:24 AM,3/14/2017,1,19,2,13,3,118,1674
VST,835,737,25,OKW3UUYP,YCTL4X6CZW,S4PA4O6,3/14/2017 07:28:56 AM,3/24/2017,1,19,0,6,1,36,425
VST,835,737,25,OKW3UUYP,YCTL4X6CZW,S8DMOXE,5/4/2017 07:41:00 AM,5/16/2017,1,19,0,3,1,40,5810
VST,835,737,25,OKW3UUYP,YCTL4X6CZW,SXNEK4I,9/20/2017 11:56:00 PM,9/24/2017,1,20,0,4,,10,5086
VST,835,737,25,OKW3UUYP,YCTL4X6CZW,SZ6OP1V,12/14/2017 05:30:00 PM,1/31/2018,1,20,0,17,1,166,1198
VST,835,737,25,OKW3UUYP,YCTL4X6CZW,SXNEK4I,5/16/2018 08:08:00 AM,5/26/2018,1,20,0,6,,36,5583
VST,835,737,25,OKW3UUYP,YCTL4X6CZW,S93G87I,1/4/2019 09:46:00 AM,2/25/2019,1,21,4,25,1,190,1250
JUE,915,787,23,OUD9MIZH,1AUWLGKO5G,SS97JRB,5/14/2017 03:20:00 AM,5/14/2017,1,18,0,,,0,0
JUE,915,787,23,POD88T3F,S9E5H3H68L,ST5URRM,9/23/2017 07:00:00 AM,9/23/2017,1,19,0,,,0,0
JUE,915,787,23,6DD3YKNX,FY6Q1ZHFEO,SWHJ482,1/16/2016 12:50:52 PM,1/12/2016,1,17,0,,,-6,1189
JUE,915,787,24,C4SCHXSE,YK4Y33QJV7,SQERKJA,12/11/2016 10:07:29 AM,7/6/2017,1,18,0,51,4,440,571
JUE,915,787,24,HFH3L5HX,SG1CJA2BOK,SYXNMRZ,5/10/2017 03:00:00 AM,3/5/2018,1,18,0,139,4,594,2976
JUE,915,787,25,POD88T3F,S9E5H3H68L,S7R0M6Q,9/13/2015 10:29:18 AM,10/4/2015,1,17,0,11,1,38,38
JUE,915,787,25,168TPW3M,LL89N4A5KC,SW1NKN0,9/12/2016 01:24:34 PM,9/7/2016,1,18,0,,,0,0
JUE,915,787,34,KGCUCE6T,82O79HQLHM,SW6JL3W,11/29/2015 02:41:14 PM,12/2/2015,1,17,0,1,,0,0
JUE,915,787,34,J662HAHW,T9932I7T4U,SVN61KG,11/19/2016 09:48:15 AM,8/10/2018,1,18,0,238,9,1229,1229
JUE,915,787,34,8K0YUTU6,RSEA9UXLIK,S2A39HR,5/3/2017 05:55:00 AM,5/3/2017,1,18,0,,,0,0
JUE,915,787,34,S9NETWOU,K4BZ39AKRS,S3N65F7,1/30/2016 01:42:59 PM,2/1/2016,1,17,0,,,18,10
JUE,915,787,34,8F8C8A8U,YN30E0JAAJ,S0JFYM9,12/15/2017 01:21:00 PM,12/15/2017,1,19,0,,,0,0
JUE,915,787,34,1937RTSZ,BA6UVNNFWZ,SJ7SIC1,12/1/2015 08:45:10 PM,12/1/2015,1,17,0,,,0,0
JUE,915,787,35,D1CP9BAM,ZJLUTTH9JU,STBZ6E5,1/16/2016 12:47:25 PM,6/9/2016,1,17,0,47,3,264,6806
JUE,915,787,35,D1CP9BAM,ZJLUTTH9JU,SN9PEPH,9/30/2017 06:00:00 AM,10/29/2017,1,19,0,4,,63,4017
JUE,915,787,35,39S545SC,B81D5T0W7U,SO1QXCN,5/8/2016 03:04:26 PM,2/9/2018,1,17,0,270,10,1320,1320
VST,835,737,35,8WHOXP3G,ZJLUTTH9JU,S9OWDSL,10/12/2016 11:46:21 AM,11/2/2016,1,19,0,13,1,60,4573
VST,835,737,35,8WHOXP3G,ZJLUTTH9JU,SJFS5N4,11/2/2016 08:51:50 PM,11/24/2016,1,19,0,6,4,66,4466
VST,835,737,35,8WHOXP3G,ZJLUTTH9JU,SHP4BTL,12/13/2016 05:01:28 PM,12/31/2016,1,19,0,9,2,58,4495
VST,835,737,35,8WHOXP3G,ZJLUTTH9JU,SNIZBY9,12/31/2016 05:16:06 PM,1/22/2017,1,19,1,8,2,80,9490
JUE,925,787,34,S9NETWOU,K4BZ39AKRS,SQFZZEI,3/29/2016 11:17:25 AM,2/14/2017,1,11,0,172,6,624,624
JUE,925,787,34,8F8C8A8U,YN30E0JAAJ,SICSWLV,2/14/2017 10:59:41 AM,2/14/2017,1,12,0,,,0,0
JUE,925,787,35,D1CP9BAM,ZJLUTTH9JU,SGCIJFC,12/26/2015 02:55:35 PM,4/22/2016,1,11,0,47,4,212,4473
JUE,925,787,36,V53OHF59,S3AH9FPSNV,SSGQDFL,8/31/2015 10:12:47 AM,2/14/2016,1,10,0,48,1,375,375
JUE,925,787,38,PK9NX3SM,60DJN1QABU,S63THDA,2/14/2017 05:20:06 PM,2/14/2017,1,12,0,,,0,0
VST,955,737,21,OHHRVZX8,Q1HMPQRBXF,S5WL5T3,8/24/2017 03:11:00 PM,8/24/2017,1,17,0,,,0,0
VST,955,737,21,2IF20AXW,K9UMT7G7XR,SA7RCOE,7/28/2017 05:30:00 AM,1/30/2018,1,17,0,93,13,448,448
VST,955,737,22,UP1BR74P,42X6ETXLOY,S3ZX2HN,12/27/2015 02:45:23 PM,12/23/2015,1,16,0,,,-11,0
VST,955,737,22,UP1BR74P,42X6ETXLOY,S3ZX2HN,10/4/2016 11:07:33 AM,12/1/2017,1,16,2,208,77,1067,1067
VST,955,737,23,PIRXSYFE,WM3WG9KA9Q,S152Z8Y,5/11/2018 04:44:00 PM,5/11/2018,1,18,0,,,0,0
VST,955,737,23,4TNKX8PC,R0RN6M3JEV,SNCN8XG,5/1/2016 12:19:47 PM,4/18/2016,1,16,0,,,-51,0
VST,955,737,23,1GL4OC1D,GDCY97AEVM,SSYTXLT,6/25/2016 09:15:51 AM,6/27/2016,1,16,0,2,,8,5
VST,955,737,23,A8OMKRPP,JKHJUN7KG5,SXT8JEI,12/6/2015 07:51:34 AM,12/6/2015,1,16,0,,,0,0
VST,955,737,23,YIQVBQIV,3Q7D0ZV5QY,SW1MEFH,6/19/2016 05:22:06 PM,6/19/2016,1,16,0,,,0,0
VST,955,737,23,EYKD747A,IIK8FQ90XT,ST37OH4,9/5/2016 08:41:53 AM,11/1/2016,1,16,0,26,13,167,167
VST,955,737,23,EYKD747A,XDHF6CIAYO,SB5ZKGI,12/9/2015 08:39:32 AM,12/9/2015,1,16,0,,,0,0
VST,955,737,24,WZN2LA9V,M88Q0M71F0,SKLP5C1,4/30/2017 09:52:00 PM,12/7/2017,1,17,0,110,24,508,1121
VST,955,737,25,NHZ16T4H,LX7PIFTPP9,S6D89GI,2/13/2018 05:16:00 PM,2/13/2018,1,18,0,,,0,0
VST,955,737,25,9OEYFG52,8QP3JVY08X,SHVQUSO,2/1/2016 10:06:37 PM,7/23/2017,1,16,14,269,89,1621,18737
VST,955,737,25,9OEYFG52,8QP3JVY08X,SQF7R3C,7/23/2017 04:00:00 PM,7/29/2017,1,17,0,4,3,15,16140
VST,955,737,25,TFT78JXZ,6K19CBRNXL,SYP1SSE,8/31/2016 09:51:36 AM,8/31/2016,1,16,0,,,0,0
VST,955,737,25,SGVQIETH,G2RH1GEHC9,SEQICNR,10/12/2017 12:39:00 PM,10/12/2017,1,17,0,,,0,0
VST,955,737,25,SGVQIETH,G2RH1GEHC9,SN9HICI,12/25/2017 02:48:00 PM,12/25/2017,1,18,0,,,0,0
VST,955,737,25,40CAQRFV,AP9D72PK1Q,SOH7WTC,3/26/2016 03:47:43 PM,3/26/2016,1,16,0,,,0,0
VST,955,737,25,40CAQRFV,AP9D72PK1Q,S8D5LK3,7/13/2017 05:10:00 PM,7/13/2017,1,17,0,,,0,0
VST,955,737,25,40CAQRFV,AP9D72PK1Q,S0MQKHQ,7/13/2017 05:10:00 PM,8/2/2017,1,17,1,10,3,56,452
VST,955,737,25,40CAQRFV,AP9D72PK1Q,SQKICJC,2/14/2016 08:03:05 AM,8/29/2018,1,16,17,473,106,2699,2699
VST,955,737,25,9OEYFG52,8QP3JVY08X,SFBCU7H,10/10/2015 03:11:53 PM,12/10/2015,1,15,0,7,,7,9704
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,SE87Z9F,11/2/2016 08:41:47 AM,12/8/2016,1,18,0,41,,86,3243
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,S6IXHD7,11/2/2016 08:41:50 AM,12/22/2016,1,18,0,50,1,118,2972
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,SZ6LMW4,11/2/2016 08:41:52 AM,4/13/2017,1,18,0,81,2,368,5348
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,SHM0KNV,11/2/2016 08:41:54 AM,4/13/2017,1,18,0,81,2,368,2477
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,SQE1KJG,12/25/2016 11:31:13 AM,5/30/2018,1,18,0,191,6,1032,12559
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,SZ6LMW4,3/23/2018 03:25:00 AM,5/30/2018,1,19,0,11,,111,5459
JUE,915,787,35,30UPCB7X,ZDFLSP6P98,S4LJ7W8,12/10/2016 03:11:02 PM,2/7/2019,1,18,0,253,11,1501,11483
JUE,915,787,44,YYPSQ3OL,FWYLO5EBDL,SCQ292S,9/29/2015 10:40:12 AM,10/9/2015,1,17,0,7,2,26,88
JUE,915,787,44,YYPSQ3OL,FWYLO5EBDL,SGKU5N2,10/13/2015 08:29:03 AM,10/9/2015,1,17,0,,,0,0
JUE,915,787,44,YYPSQ3OL,FWYLO5EBDL,SXVLF9W,5/8/2019 03:00:00 AM,5/24/2019,1,20,0,4,,34,2025
JUE,915,787,44,POD88T3F,S9E5H3H68L,SDWIXJJ,1/1/2017 11:41:13 AM,12/30/2016,1,18,0,,,0,0
JUE,915,787,44,POD88T3F,S9E5H3H68L,SR830CU,10/13/2015 08:56:09 AM,10/9/2015,1,17,0,,,0,0
JUE,915,787,44,TAKF42JZ,34OR8H5B22,SUW0K3M,5/18/2019 06:00:00 AM,5/18/2019,1,20,0,,,0,0
JUE,915,787,53,KXC6EZFX,0P0QV9G0JJ,SZE8X9O,12/15/2017 10:34:00 AM,12/15/2017,1,19,0,,,0,0
JUE,915,787,53,EPAHK4RM,YGL4SRK4KV,SFARQFU,12/15/2017 10:34:00 AM,12/15/2017,1,19,0,,,0,0
JUE,915,787,56,W6G0PPP6,VZEBOD7W9C,SPSTBDL,1/11/2016 11:43:23 AM,12/16/2017,1,17,0,266,12,1409,1409
JUE,915,787,56,52W2OSNA,7I1UVET5R7,SSGEVWP,9/17/2017 03:25:00 AM,9/17/2017,1,19,0,,,0,0
JUE,915,787,78,3A9KD2QE,0FW0G12945,SCCSEUA,12/5/2018 03:30:00 AM,12/5/2018,1,20,0,,,0,0
JUE,915,787,78,J32IZZZC,1W30AN2GZU,SE1K8HV,12/16/2017 01:46:00 PM,12/16/2017,1,19,0,,,0,0
JUE,915,787,78,J32IZZZC,1W30AN2GZU,S6VCSXZ,12/16/2017 01:46:00 PM,12/16/2017,1,19,0,,,0,0
VST,955,737,25,9OEYFG52,8QP3JVY08X,S6VXGTI,7/29/2017 07:51:00 AM,1/24/2018,1,17,0,90,12,420,18422
VST,955,737,25,9OEYFG52,08FUHAGPYV,SLRR9JG,7/12/2019 05:03:00 PM,7/12/2019,1,19,0,,,0,0
VST,955,737,25,J2US1GG6,ADR9MVHU0Y,SW0TG6F,12/19/2018 05:18:00 PM,12/19/2018,1,19,0,,,0,0
VST,955,737,25,S04UURKG,ZANSU11AEN,S21KNEX,3/14/2016 12:44:49 PM,3/14/2016,1,16,0,,,0,0
VST,955,737,25,S04UURKG,ZANSU11AEN,S6490TM,12/3/2016 01:19:52 PM,12/3/2016,1,17,0,,,0,0
VST,955,737,27,QP2NMVD1,SER9L2EL72,SOAX14D,12/4/2016 12:50:53 PM,1/2/2017,1,17,0,,,0,0
VST,955,737,28,EIH8BS5J,9A2HU3BMQ7,SDHA6VY,12/25/2017 02:07:00 AM,8/13/2018,1,18,2,120,3,730,730
VST,955,737,28,NYWGW12T,T9295919S8,SY224FT,12/3/2016 01:45:43 PM,7/6/2017,1,17,4,114,56,619,619
VST,955,737,28,EIH8BS5J,NPRH2KBUUC,S7OEBQQ,4/24/2017 03:34:00 AM,7/6/2017,1,17,2,36,10,220,220
VST,955,737,28,JZ8DLQT2,8AZ22YC3X0,SXRHGPW,12/27/2016 08:49:49 AM,12/27/2016,1,17,0,,,0,0
VST,955,737,28,JZ8DLQT2,8AZ22YC3X0,S41ODL3,10/9/2017 03:04:00 PM,10/9/2017,1,17,0,,,0,0
JUE,915,787,78,S6YW9DFK,MDJDJU0Y0G,S6BJZPV,8/16/2016 01:00:13 PM,8/16/2016,1,18,0,,,0,0
JUE,915,787,787,39S545SC,B81D5T0W7U,SEYD7J4,3/19/2016 01:05:15 PM,12/2/2015,1,17,0,,,152,152
JUE,915,787,787,HMGT4QB1,O5ETR3OYD0,SCEOXGD,6/19/2018 10:30:00 PM,6/19/2018,1,20,0,,,0,0
JUE,915,787,787,Z5F2EBPQ,NM97UQLAFV,SUL9V9Y,6/26/2015 01:10:22 PM,12/2/2015,1,17,0,45,5,619,619
JUE,915,787,787,Z5F2EBPQ,NM97UQLAFV,S03ATGX,6/26/2015 01:10:23 PM,12/13/2017,1,17,0,317,18,1740,1740
JUE,915,787,737,0BXQE58Q,WVEQZ7E9DW,SAIX5J1,7/5/2015 09:57:25 AM,7/4/2015,1,17,0,,,0,0
VST,955,737,30,41XN4NEB,CPU2ISW09O,S6HCNJS,2/12/2019 05:41:00 PM,2/12/2019,1,19,0,,,0,2224
VST,955,737,30,4UR12F7M,OB6VZUBB05,SCI6EWV,12/21/2018 04:56:00 PM,3/1/2019,1,19,0,42,1,228,228
VST,955,737,31,B55RLT5E,HDSEMHZRSJ,SZ0NL19,12/1/2015 12:46:36 PM,12/17/2015,1,16,0,15,3,28,161
VST,955,737,31,EW3H9Y4J,IRDMHYH9IH,S0FO8BJ,1/2/2017 03:31:02 PM,1/2/2017,1,17,0,,,0,0
VST,955,737,32,JH99AZXC,6TJ5I4R2RU,SLJH978,12/19/2016 09:46:26 AM,10/31/2018,1,17,12,352,74,1969,1969
VST,955,737,32,JH99AZXC,6TJ5I4R2RU,SYF1ADS,12/27/2016 05:41:54 PM,12/3/2018,1,17,12,353,75,1979,1979
VST,955,737,32,JH99AZXC,6TJ5I4R2RU,SO3CME8,12/3/2018 05:33:00 PM,4/9/2019,1,19,0,69,1,412,2236
VST,955,737,32,5GQJ9G9W,N0K0TWRGMM,SM8J8BI,7/20/2016 01:23:18 PM,8/11/2016,1,16,0,10,2,62,62
VST,955,737,32,5GQJ9G9W,N0K0TWRGMM,SBP2Z6R,1/6/2016 09:54:41 AM,9/20/2016,1,16,4,142,28,877,877
VST,955,737,32,5GQJ9G9W,N0K0TWRGMM,SNNBYSH,9/20/2016 03:14:49 AM,1/2/2017,1,16,0,28,9,189,189
VST,955,737,32,5GQJ9G9W,N0K0TWRGMM,SINEGZJ,8/11/2016 05:23:35 PM,1/2/2017,1,16,0,42,18,289,289
VST,955,737,32,5GQJ9G9W,N0K0TWRGMM,SBKF0AF,8/29/2016 01:40:02 PM,1/2/2017,1,16,0,35,17,250,250
VST,955,737,32,NYVOVD8K,NQRH2TD2BP,SPXKADS,1/5/2016 04:03:10 PM,2/8/2016,1,16,2,26,6,133,133
VST,955,737,32,NYVOVD8K,NQRH2TD2BP,S4ABNZ9,1/5/2016 04:03:11 PM,3/17/2016,1,16,2,53,6,274,274
VST,955,737,32,NYVOVD8K,NQRH2TD2BP,S33BT4F,2/9/2016 02:09:09 PM,4/30/2016,1,16,0,46,4,310,310
VST,955,737,32,NYVOVD8K,NQRH2TD2BP,S1M5RWT,3/11/2016 02:35:30 PM,6/2/2016,1,16,2,42,9,298,298
VST,955,737,32,NYVOVD8K,NQRH2TD2BP,SI6YCW5,10/9/2016 12:51:28 PM,9/22/2016,1,16,0,,,-6,0
VST,955,737,32,NYVOVD8K,NQRH2TD2BP,SH1TLYT,9/25/2016 02:52:43 PM,10/7/2016,1,16,0,3,2,36,290
VST,955,737,32,NYVOVD8K,NQRH2TD2BP,SACVYXG,6/2/2016 10:08:24 PM,10/18/2016,1,16,0,71,19,405,405
VST,955,737,32,NYVOVD8K,NQRH2TD2BP,STDV2CE,8/30/2016 05:20:32 PM,11/7/2016,1,16,0,30,15,201,201
VST,955,737,32,KRVNUSZO,KAI4445SIT,S32GO05,12/27/2016 05:41:58 PM,2/16/2017,1,17,0,28,16,165,165
VST,955,737,32,KRVNUSZO,KAI4445SIT,SYVKS7Y,12/21/2016 03:11:33 PM,2/23/2017,1,17,0,36,19,193,193
VST,955,737,32,KRVNUSZO,KAI4445SIT,SQFOKDZ,12/21/2016 03:11:34 PM,2/23/2017,1,17,0,36,19,193,193
VST,955,737,32,KRVNUSZO,KAI4445SIT,SE4HFKV,12/27/2016 05:41:56 PM,2/27/2017,1,17,0,39,20,209,209
VST,955,737,32,KRVNUSZO,KAI4445SIT,SAD3QES,12/27/2016 05:41:55 PM,2/27/2017,1,17,0,39,20,207,207
VST,955,737,32,KRVNUSZO,KAI4445SIT,S5YFDN0,2/27/2017 04:52:02 PM,5/13/2017,1,17,2,45,27,254,254
VST,955,737,32,KRVNUSZO,KAI4445SIT,S8Z0W40,4/20/2017 01:36:00 PM,7/6/2017,1,17,6,38,11,224,440
VST,955,737,32,KRVNUSZO,KAI4445SIT,STCDXNQ,8/9/2017 10:04:00 PM,1/7/2018,1,17,0,78,11,324,804
VST,955,737,32,KRVNUSZO,KAI4445SIT,SRJAJJW,12/1/2017 03:49:00 AM,1/19/2018,1,18,0,27,1,172,497
VST,955,737,32,KRVNUSZO,KAI4445SIT,SXZIFFS,11/24/2017 07:58:00 AM,2/18/2018,1,18,2,46,1,298,603
VST,955,737,32,KRVNUSZO,KAI4445SIT,SULS6BF,12/1/2017 04:54:00 PM,2/20/2018,1,18,2,39,1,278,700
VST,955,737,32,KRVNUSZO,KAI4445SIT,SIXOHT6,1/7/2018 08:46:00 AM,3/21/2018,1,18,2,31,,254,828
VST,955,737,32,KRVNUSZO,KAI4445SIT,S8Z0W40,1/7/2018 05:04:00 PM,3/31/2018,1,18,2,34,,286,1050
VST,955,737,32,KRVNUSZO,KAI4445SIT,SNDO790,2/20/2018 08:18:00 AM,4/29/2018,1,18,0,37,,228,703
VST,955,737,32,KRVNUSZO,KAI4445SIT,SWPZ36A,4/11/2018 05:05:00 PM,9/4/2018,1,18,4,89,3,445,1182
VST,955,737,32,KRVNUSZO,KAI4445SIT,SY8CAON,4/29/2018 10:26:00 PM,9/25/2018,1,18,4,83,3,461,1505
VST,955,737,25,S04UURKG,ZANSU11AEN,SL1UNKK,12/7/2016 01:15:11 PM,12/19/2016,1,17,0,,,0,0
VST,955,737,25,S04UURKG,OMG575TXXO,SNTF3LS,12/3/2016 01:15:57 PM,12/3/2016,1,17,0,,,0,0
VST,955,737,25,S04UURKG,WKXIWYAU17,SSDS13V,8/29/2016 01:18:42 AM,8/29/2016,1,16,0,,,0,0
VST,955,737,25,4LW5AHIW,CW8LU36S0U,S6M0K3Z,11/25/2018 08:37:00 AM,11/25/2018,1,19,0,,,0,0
